sample_id,network,topology_id,split,converged,fold
3361,case33bw,36,calibration,1,-1
3362,case33bw,58,test,1,-1
3363,case33bw,2,train,1,0
3364,case33bw,26,train,1,0
3365,case33bw,18,train,1,0
3366,case33bw,2,train,1,0
3367,case33bw,51,train,1,2
3368,case33bw,49,train,1,0
3369,case33bw,26,train,1,0
3370,case33bw,19,test,1,-1
3371,case33bw,9,train,1,2
3372,case33bw,43,calibration,1,-1
3373,case33bw,1,train,1,1
3374,case33bw,53,selection,1,-1
3375,case33bw,25,test,1,-1
3376,case33bw,47,train,1,2
3377,case33bw,4,selection,1,-1
3378,case33bw,33,calibration,1,-1
3379,case33bw,57,train,1,2
3380,case33bw,16,test,1,-1
3381,case33bw,26,train,1,0
3382,case33bw,7,selection,1,-1
3383,case33bw,11,calibration,1,-1
3384,case33bw,51,train,1,2
3385,case33bw,15,selection,1,-1
3386,case33bw,28,calibration,1,-1
3387,case33bw,4,selection,1,-1
3388,case33bw,1,train,1,1
3389,case33bw,8,selection,1,-1
3390,case33bw,46,train,1,1
3391,case33bw,15,selection,1,-1
3392,case33bw,57,train,1,2
3393,case33bw,55,train,1,1
3394,case33bw,35,train,1,2
3395,case33bw,55,train,1,1
3396,case33bw,7,selection,1,-1
3397,case33bw,20,selection,1,-1
3398,case33bw,3,train,1,1
3399,case33bw,18,train,1,0
3400,case33bw,52,test,1,-1
3401,case33bw,12,selection,1,-1
3402,case33bw,23,train,1,0
3403,case33bw,54,train,1,2
3404,case33bw,8,selection,1,-1
3405,case33bw,54,train,1,2
3406,case33bw,26,train,1,0
3407,case33bw,36,calibration,1,-1
3408,case33bw,43,calibration,1,-1
3409,case33bw,8,selection,1,-1
3410,case33bw,30,train,1,2
3411,case33bw,33,calibration,1,-1
3412,case33bw,15,selection,1,-1
3413,case33bw,0,train,1,0
3414,case33bw,45,train,1,0
3415,case33bw,12,selection,1,-1
3416,case33bw,44,selection,1,-1
3417,case33bw,10,train,1,1
3418,case33bw,42,calibration,1,-1
3419,case33bw,18,train,1,0
3420,case33bw,51,train,1,2
3421,case33bw,2,train,1,0
3422,case33bw,33,calibration,1,-1
3423,case33bw,38,train,1,1
3424,case33bw,37,train,1,2
3425,case33bw,51,train,1,2
3426,case33bw,0,train,1,0
3427,case33bw,39,test,1,-1
3428,case33bw,19,test,1,-1
3429,case33bw,19,test,1,-1
3430,case33bw,23,train,1,0
3431,case33bw,17,test,1,-1
3432,case33bw,25,test,1,-1
3433,case33bw,37,train,1,2
3434,case33bw,0,train,1,0
3435,case33bw,8,selection,1,-1
3436,case33bw,47,train,1,2
3437,case33bw,3,train,1,1
3438,case33bw,17,test,1,-1
3439,case33bw,26,train,1,0
3440,case33bw,59,selection,1,-1
3441,case33bw,42,calibration,1,-1
3442,case33bw,43,calibration,1,-1
3443,case33bw,20,selection,1,-1
3444,case33bw,23,train,1,0
3445,case33bw,53,selection,1,-1
3446,case33bw,16,test,1,-1
3447,case33bw,44,selection,1,-1
3448,case33bw,35,train,1,2
3449,case33bw,41,calibration,1,-1
3450,case33bw,58,test,1,-1
3451,case33bw,6,train,1,1
3452,case33bw,19,test,1,-1
3453,case33bw,48,train,1,0
3454,case33bw,24,train,1,2
3455,case33bw,22,test,1,-1
3456,case33bw,4,selection,1,-1
3457,case33bw,58,test,1,-1
3458,case33bw,18,train,1,0
3459,case33bw,8,selection,1,-1
3460,case33bw,7,selection,1,-1
3461,case33bw,58,test,1,-1
3462,case33bw,29,calibration,1,-1
3463,case33bw,42,calibration,1,-1
3464,case33bw,44,selection,1,-1
3465,case33bw,24,train,1,2
3466,case33bw,23,train,1,0
3467,case33bw,36,calibration,1,-1
3468,case33bw,56,train,1,1
3469,case33bw,15,selection,1,-1
3470,case33bw,1,train,1,1
3471,case33bw,58,test,1,-1
3472,case33bw,12,selection,1,-1
3473,case33bw,3,train,1,1
3474,case33bw,16,test,1,-1
3475,case33bw,8,selection,1,-1
3476,case33bw,54,train,1,2
3477,case33bw,57,train,1,2
3478,case33bw,37,train,1,2
3479,case33bw,36,calibration,1,-1
3480,case33bw,34,train,1,2
3481,case33bw,15,selection,1,-1
3482,case33bw,11,calibration,1,-1
3483,case33bw,24,train,1,2
3484,case33bw,58,test,1,-1
3485,case33bw,2,train,1,0
3486,case33bw,50,train,1,0
3487,case33bw,0,train,1,0
3488,case33bw,22,test,1,-1
3489,case33bw,10,train,1,1
3490,case33bw,53,selection,1,-1
3491,case33bw,28,calibration,1,-1
3492,case33bw,8,selection,1,-1
3493,case33bw,17,test,1,-1
3494,case33bw,29,calibration,1,-1
3495,case33bw,44,selection,1,-1
3496,case33bw,21,train,1,0
3497,case33bw,46,train,1,1
3498,case33bw,38,train,1,1
3499,case33bw,14,train,1,1
3500,case33bw,50,train,1,0
3501,case33bw,12,selection,1,-1
3502,case33bw,38,train,1,1
3503,case33bw,59,selection,1,-1
3504,case33bw,47,train,1,2
3505,case33bw,32,train,1,0
3506,case33bw,28,calibration,1,-1
3507,case33bw,33,calibration,1,-1
3508,case33bw,55,train,1,1
3509,case33bw,17,test,1,-1
3510,case33bw,48,train,1,0
3511,case33bw,47,train,1,2
3512,case33bw,23,train,1,0
3513,case33bw,16,test,1,-1
3514,case33bw,32,train,1,0
3515,case33bw,52,test,1,-1
3516,case33bw,32,train,1,0
3517,case33bw,27,calibration,1,-1
3518,case33bw,43,calibration,1,-1
3519,case33bw,50,train,1,0
3520,case33bw,42,calibration,1,-1
3521,case33bw,2,train,1,0
3522,case33bw,36,calibration,1,-1
3523,case33bw,24,train,1,2
3524,case33bw,41,calibration,1,-1
3525,case33bw,10,train,1,1
3526,case33bw,19,test,1,-1
3527,case33bw,54,train,1,2
3528,case33bw,23,train,1,0
3529,case33bw,10,train,1,1
3530,case33bw,29,calibration,1,-1
3531,case33bw,40,train,1,1
3532,case33bw,35,train,1,2
3533,case33bw,38,train,1,1
3534,case33bw,58,test,1,-1
3535,case33bw,54,train,1,2
3536,case33bw,12,selection,1,-1
3537,case33bw,19,test,1,-1
3538,case33bw,51,train,1,2
3539,case33bw,32,train,1,0
3540,case33bw,44,selection,1,-1
3541,case33bw,1,train,1,1
3542,case33bw,45,train,1,0
3543,case33bw,57,train,1,2
3544,case33bw,35,train,1,2
3545,case33bw,0,train,1,0
3546,case33bw,43,calibration,1,-1
3547,case33bw,43,calibration,1,-1
3548,case33bw,3,train,1,1
3549,case33bw,11,calibration,1,-1
3550,case33bw,35,train,1,2
3551,case33bw,13,train,1,1
3552,case33bw,59,selection,1,-1
3553,case33bw,47,train,1,2
3554,case33bw,10,train,1,1
3555,case33bw,25,test,1,-1
3556,case33bw,16,test,1,-1
3557,case33bw,19,test,1,-1
3558,case33bw,54,train,1,2
3559,case33bw,57,train,1,2
3560,case33bw,10,train,1,1
3561,case33bw,5,test,0,-1
3562,case33bw,17,test,1,-1
3563,case33bw,37,train,1,2
3564,case33bw,5,test,1,-1
3565,case33bw,10,train,1,1
3566,case33bw,58,test,1,-1
3567,case33bw,51,train,1,2
3568,case33bw,28,calibration,1,-1
3569,case33bw,33,calibration,1,-1
3570,case33bw,13,train,1,1
3571,case33bw,5,test,1,-1
3572,case33bw,19,test,1,-1
3573,case33bw,18,train,1,0
3574,case33bw,22,test,1,-1
3575,case33bw,33,calibration,1,-1
3576,case33bw,27,calibration,1,-1
3577,case33bw,44,selection,1,-1
3578,case33bw,7,selection,1,-1
3579,case33bw,0,train,1,0
3580,case33bw,26,train,1,0
3581,case33bw,50,train,1,0
3582,case33bw,55,train,1,1
3583,case33bw,8,selection,1,-1
3584,case33bw,1,train,1,1
3585,case33bw,12,selection,1,-1
3586,case33bw,39,test,1,-1
3587,case33bw,32,train,1,0
3588,case33bw,39,test,1,-1
3589,case33bw,44,selection,1,-1
3590,case33bw,36,calibration,1,-1
3591,case33bw,6,train,1,1
3592,case33bw,12,selection,1,-1
3593,case33bw,43,calibration,1,-1
3594,case33bw,44,selection,1,-1
3595,case33bw,5,test,1,-1
3596,case33bw,47,train,1,2
3597,case33bw,39,test,1,-1
3598,case33bw,55,train,1,1
3599,case33bw,23,train,1,0
3600,case33bw,4,selection,1,-1
3601,case33bw,53,selection,1,-1
3602,case33bw,56,train,1,1
3603,case33bw,47,train,1,2
3604,case33bw,17,test,1,-1
3605,case33bw,14,train,1,1
3606,case33bw,13,train,1,1
3607,case33bw,54,train,1,2
3608,case33bw,32,train,1,0
3609,case33bw,44,selection,1,-1
3610,case33bw,44,selection,1,-1
3611,case33bw,19,test,1,-1
3612,case33bw,2,train,1,0
3613,case33bw,52,test,1,-1
3614,case33bw,42,calibration,1,-1
3615,case33bw,24,train,1,2
3616,case33bw,45,train,1,0
3617,case33bw,42,calibration,1,-1
3618,case33bw,35,train,1,2
3619,case33bw,17,test,1,-1
3620,case33bw,59,selection,1,-1
3621,case33bw,31,train,1,2
3622,case33bw,22,test,1,-1
3623,case33bw,29,calibration,1,-1
3624,case33bw,38,train,1,1
3625,case33bw,0,train,1,0
3626,case33bw,36,calibration,1,-1
3627,case33bw,24,train,1,2
3628,case33bw,51,train,1,2
3629,case33bw,17,test,1,-1
3630,case33bw,11,calibration,1,-1
3631,case33bw,57,train,1,2
3632,case33bw,35,train,1,2
3633,case33bw,58,test,1,-1
3634,case33bw,9,train,1,2
3635,case33bw,57,train,1,2
3636,case33bw,6,train,1,1
3637,case33bw,32,train,1,0
3638,case33bw,1,train,1,1
3639,case33bw,15,selection,1,-1
3640,case33bw,41,calibration,1,-1
3641,case33bw,26,train,1,0
3642,case33bw,29,calibration,1,-1
3643,case33bw,33,calibration,1,-1
3644,case33bw,7,selection,1,-1
3645,case33bw,26,train,1,0
3646,case33bw,49,train,1,0
3647,case33bw,32,train,1,0
3648,case33bw,5,test,1,-1
3649,case33bw,4,selection,1,-1
3650,case33bw,29,calibration,1,-1
3651,case33bw,5,test,0,-1
3652,case33bw,10,train,1,1
3653,case33bw,39,test,1,-1
3654,case33bw,28,calibration,1,-1
3655,case33bw,4,selection,1,-1
3656,case33bw,38,train,1,1
3657,case33bw,59,selection,1,-1
3658,case33bw,35,train,1,2
3659,case33bw,59,selection,1,-1
3660,case33bw,37,train,1,2
3661,case33bw,23,train,1,0
3662,case33bw,38,train,1,1
3663,case33bw,47,train,1,2
3664,case33bw,26,train,1,0
3665,case33bw,4,selection,1,-1
3666,case33bw,19,test,1,-1
3667,case33bw,7,selection,1,-1
3668,case33bw,42,calibration,1,-1
3669,case33bw,43,calibration,1,-1
3670,case33bw,13,train,1,1
3671,case33bw,41,calibration,1,-1
3672,case33bw,2,train,1,0
3673,case33bw,47,train,1,2
3674,case33bw,1,train,1,1
3675,case33bw,56,train,1,1
3676,case33bw,31,train,1,2
3677,case33bw,1,train,1,1
3678,case33bw,30,train,1,2
3679,case33bw,38,train,1,1
3680,case33bw,46,train,1,1
3681,case33bw,13,train,1,1
3682,case33bw,5,test,1,-1
3683,case33bw,56,train,1,1
3684,case33bw,46,train,1,1
3685,case33bw,50,train,1,0
3686,case33bw,33,calibration,1,-1
3687,case33bw,24,train,1,2
3688,case33bw,45,train,1,0
3689,case33bw,56,train,1,1
3690,case33bw,28,calibration,1,-1
3691,case33bw,22,test,1,-1
3692,case33bw,32,train,1,0
3693,case33bw,15,selection,1,-1
3694,case33bw,45,train,1,0
3695,case33bw,49,train,1,0
3696,case33bw,56,train,1,1
3697,case33bw,2,train,1,0
3698,case33bw,6,train,1,1
3699,case33bw,10,train,1,1
3700,case33bw,10,train,1,1
3701,case33bw,22,test,1,-1
3702,case33bw,37,train,1,2
3703,case33bw,59,selection,1,-1
3704,case33bw,5,test,1,-1
3705,case33bw,56,train,1,1
3706,case33bw,59,selection,1,-1
3707,case33bw,39,test,1,-1
3708,case33bw,21,train,1,0
3709,case33bw,55,train,1,1
3710,case33bw,38,train,1,1
3711,case33bw,19,test,1,-1
3712,case33bw,14,train,1,1
3713,case33bw,9,train,1,2
3714,case33bw,23,train,1,0
3715,case33bw,51,train,1,2
3716,case33bw,36,calibration,1,-1
3717,case33bw,6,train,1,1
3718,case33bw,5,test,0,-1
3719,case33bw,18,train,1,0
3720,case33bw,59,selection,1,-1
3721,case33bw,49,train,1,0
3722,case33bw,55,train,1,1
3723,case33bw,5,test,0,-1
3724,case33bw,2,train,1,0
3725,case33bw,30,train,1,2
3726,case33bw,43,calibration,1,-1
3727,case33bw,29,calibration,1,-1
3728,case33bw,59,selection,1,-1
3729,case33bw,46,train,1,1
3730,case33bw,1,train,1,1
3731,case33bw,5,test,1,-1
3732,case33bw,50,train,1,0
3733,case33bw,23,train,1,0
3734,case33bw,0,train,1,0
3735,case33bw,10,train,1,1
3736,case33bw,54,train,1,2
3737,case33bw,37,train,1,2
3738,case33bw,58,test,1,-1
3739,case33bw,10,train,1,1
3740,case33bw,54,train,1,2
3741,case33bw,0,train,1,0
3742,case33bw,53,selection,1,-1
3743,case33bw,56,train,1,1
3744,case33bw,6,train,1,1
3745,case33bw,25,test,1,-1
3746,case33bw,26,train,1,0
3747,case33bw,9,train,1,2
3748,case33bw,29,calibration,1,-1
3749,case33bw,57,train,1,2
3750,case33bw,30,train,1,2
3751,case33bw,29,calibration,1,-1
3752,case33bw,13,train,1,1
3753,case33bw,6,train,1,1
3754,case33bw,42,calibration,1,-1
3755,case33bw,18,train,1,0
3756,case33bw,14,train,1,1
3757,case33bw,4,selection,1,-1
3758,case33bw,7,selection,1,-1
3759,case33bw,0,train,1,0
3760,case33bw,55,train,1,1
3761,case33bw,37,train,1,2
3762,case33bw,49,train,1,0
3763,case33bw,20,selection,1,-1
3764,case33bw,23,train,1,0
3765,case33bw,52,test,1,-1
3766,case33bw,59,selection,1,-1
3767,case33bw,5,test,1,-1
3768,case33bw,52,test,1,-1
3769,case33bw,43,calibration,1,-1
3770,case33bw,57,train,1,2
3771,case33bw,40,train,1,1
3772,case33bw,31,train,1,2
3773,case33bw,16,test,1,-1
3774,case33bw,25,test,1,-1
3775,case33bw,33,calibration,1,-1
3776,case33bw,46,train,1,1
3777,case33bw,20,selection,1,-1
3778,case33bw,4,selection,1,-1
3779,case33bw,8,selection,1,-1
3780,case33bw,14,train,1,1
3781,case33bw,21,train,1,0
3782,case33bw,57,train,1,2
3783,case33bw,38,train,1,1
3784,case33bw,23,train,1,0
3785,case33bw,14,train,1,1
3786,case33bw,30,train,1,2
3787,case33bw,28,calibration,1,-1
3788,case33bw,45,train,1,0
3789,case33bw,6,train,1,1
3790,case33bw,25,test,1,-1
3791,case33bw,19,test,1,-1
3792,case33bw,29,calibration,1,-1
3793,case33bw,46,train,1,1
3794,case33bw,57,train,1,2
3795,case33bw,22,test,1,-1
3796,case33bw,47,train,1,2
3797,case33bw,37,train,1,2
3798,case33bw,1,train,1,1
3799,case33bw,32,train,1,0
3800,case33bw,37,train,1,2
3801,case33bw,7,selection,1,-1
3802,case33bw,40,train,1,1
3803,case33bw,36,calibration,1,-1
3804,case33bw,7,selection,1,-1
3805,case33bw,55,train,1,1
3806,case33bw,51,train,1,2
3807,case33bw,9,train,1,2
3808,case33bw,38,train,1,1
3809,case33bw,18,train,1,0
3810,case33bw,35,train,1,2
3811,case33bw,59,selection,1,-1
3812,case33bw,13,train,1,1
3813,case33bw,37,train,1,2
3814,case33bw,46,train,1,1
3815,case33bw,4,selection,1,-1
3816,case33bw,46,train,1,1
3817,case33bw,6,train,1,1
3818,case33bw,16,test,1,-1
3819,case33bw,6,train,1,1
3820,case33bw,19,test,1,-1
3821,case33bw,42,calibration,1,-1
3822,case33bw,6,train,1,1
3823,case33bw,13,train,1,1
3824,case33bw,56,train,1,1
3825,case33bw,7,selection,1,-1
3826,case33bw,5,test,1,-1
3827,case33bw,1,train,1,1
3828,case33bw,18,train,1,0
3829,case33bw,52,test,1,-1
3830,case33bw,53,selection,1,-1
3831,case33bw,52,test,1,-1
3832,case33bw,8,selection,1,-1
3833,case33bw,55,train,1,1
3834,case33bw,42,calibration,1,-1
3835,case33bw,31,train,1,2
3836,case33bw,18,train,1,0
3837,case33bw,33,calibration,1,-1
3838,case33bw,18,train,1,0
3839,case33bw,1,train,1,1
3840,case33bw,37,train,1,2
3841,case33bw,54,train,1,2
3842,case33bw,51,train,1,2
3843,case33bw,25,test,1,-1
3844,case33bw,55,train,1,1
3845,case33bw,59,selection,1,-1
3846,case33bw,36,calibration,1,-1
3847,case33bw,40,train,1,1
3848,case33bw,32,train,1,0
3849,case33bw,34,train,1,2
3850,case33bw,11,calibration,1,-1
3851,case33bw,30,train,1,2
3852,case33bw,6,train,1,1
3853,case33bw,35,train,1,2
3854,case33bw,5,test,1,-1
3855,case33bw,0,train,1,0
3856,case33bw,40,train,1,1
3857,case33bw,37,train,1,2
3858,case33bw,30,train,1,2
3859,case33bw,43,calibration,1,-1
3860,case33bw,5,test,0,-1
3861,case33bw,20,selection,1,-1
3862,case33bw,51,train,1,2
3863,case33bw,54,train,1,2
3864,case33bw,59,selection,1,-1
3865,case33bw,23,train,1,0
3866,case33bw,30,train,1,2
3867,case33bw,17,test,1,-1
3868,case33bw,24,train,1,2
3869,case33bw,53,selection,1,-1
3870,case33bw,9,train,1,2
3871,case33bw,34,train,1,2
3872,case33bw,47,train,1,2
3873,case33bw,38,train,1,1
3874,case33bw,33,calibration,1,-1
3875,case33bw,23,train,1,0
3876,case33bw,59,selection,1,-1
3877,case33bw,12,selection,1,-1
3878,case33bw,48,train,1,0
3879,case33bw,38,train,1,1
3880,case33bw,13,train,1,1
3881,case33bw,44,selection,1,-1
3882,case33bw,33,calibration,1,-1
3883,case33bw,41,calibration,1,-1
3884,case33bw,45,train,1,0
3885,case33bw,56,train,1,1
3886,case33bw,32,train,1,0
3887,case33bw,40,train,1,1
3888,case33bw,50,train,1,0
3889,case33bw,59,selection,1,-1
3890,case33bw,54,train,1,2
3891,case33bw,54,train,1,2
3892,case33bw,39,test,1,-1
3893,case33bw,42,calibration,1,-1
3894,case33bw,2,train,1,0
3895,case33bw,21,train,1,0
3896,case33bw,23,train,1,0
3897,case33bw,40,train,1,1
3898,case33bw,31,train,1,2
3899,case33bw,16,test,1,-1
3900,case33bw,5,test,1,-1
3901,case33bw,19,test,1,-1
3902,case33bw,59,selection,1,-1
3903,case33bw,35,train,1,2
3904,case33bw,33,calibration,1,-1
3905,case33bw,35,train,1,2
3906,case33bw,40,train,1,1
3907,case33bw,11,calibration,1,-1
3908,case33bw,2,train,1,0
3909,case33bw,28,calibration,1,-1
3910,case33bw,21,train,1,0
3911,case33bw,28,calibration,1,-1
3912,case33bw,24,train,1,2
3913,case33bw,44,selection,1,-1
3914,case33bw,8,selection,1,-1
3915,case33bw,40,train,1,1
3916,case33bw,20,selection,1,-1
3917,case33bw,44,selection,1,-1
3918,case33bw,52,test,1,-1
3919,case33bw,12,selection,1,-1
3920,case33bw,39,test,1,-1
3921,case33bw,10,train,1,1
3922,case33bw,20,selection,1,-1
3923,case33bw,7,selection,1,-1
3924,case33bw,28,calibration,1,-1
3925,case33bw,8,selection,1,-1
3926,case33bw,54,train,1,2
3927,case33bw,56,train,1,1
3928,case33bw,43,calibration,1,-1
3929,case33bw,20,selection,1,-1
3930,case33bw,0,train,1,0
3931,case33bw,11,calibration,1,-1
3932,case33bw,46,train,1,1
3933,case33bw,0,train,1,0
3934,case33bw,0,train,1,0
3935,case33bw,38,train,1,1
3936,case33bw,39,test,1,-1
3937,case33bw,50,train,1,0
3938,case33bw,20,selection,1,-1
3939,case33bw,41,calibration,1,-1
3940,case33bw,57,train,1,2
3941,case33bw,59,selection,1,-1
3942,case33bw,53,selection,1,-1
3943,case33bw,59,selection,1,-1
3944,case33bw,51,train,1,2
3945,case33bw,21,train,1,0
3946,case33bw,9,train,1,2
3947,case33bw,20,selection,1,-1
3948,case33bw,44,selection,1,-1
3949,case33bw,14,train,1,1
3950,case33bw,27,calibration,1,-1
3951,case33bw,45,train,1,0
3952,case33bw,28,calibration,1,-1
3953,case33bw,3,train,1,1
3954,case33bw,28,calibration,1,-1
3955,case33bw,9,train,1,2
3956,case33bw,38,train,1,1
3957,case33bw,6,train,1,1
3958,case33bw,50,train,1,0
3959,case33bw,5,test,1,-1
3960,case33bw,27,calibration,1,-1
3961,case33bw,40,train,1,1
3962,case33bw,15,selection,1,-1
3963,case33bw,9,train,1,2
3964,case33bw,2,train,1,0
3965,case33bw,31,train,1,2
3966,case33bw,55,train,1,1
3967,case33bw,53,selection,1,-1
3968,case33bw,22,test,1,-1
3969,case33bw,36,calibration,1,-1
3970,case33bw,4,selection,1,-1
3971,case33bw,22,test,1,-1
3972,case33bw,14,train,1,1
3973,case33bw,49,train,1,0
3974,case33bw,55,train,1,1
3975,case33bw,4,selection,1,-1
3976,case33bw,58,test,1,-1
3977,case33bw,56,train,1,1
3978,case33bw,28,calibration,1,-1
3979,case33bw,48,train,1,0
3980,case33bw,36,calibration,1,-1
3981,case33bw,11,calibration,1,-1
3982,case33bw,59,selection,1,-1
3983,case33bw,46,train,1,1
3984,case33bw,41,calibration,1,-1
3985,case33bw,50,train,1,0
3986,case33bw,44,selection,1,-1
3987,case33bw,56,train,1,1
3988,case33bw,4,selection,1,-1
3989,case33bw,13,train,1,1
3990,case33bw,29,calibration,1,-1
3991,case33bw,43,calibration,1,-1
3992,case33bw,43,calibration,1,-1
3993,case33bw,8,selection,1,-1
3994,case33bw,54,train,1,2
3995,case33bw,41,calibration,1,-1
3996,case33bw,51,train,1,2
3997,case33bw,53,selection,1,-1
3998,case33bw,51,train,1,2
3999,case33bw,27,calibration,1,-1
4000,case69,-1,external,1,-1
4001,case69,-1,external,1,-1
4002,case69,-1,external,1,-1
4003,case69,-1,external,1,-1
4004,case69,-1,external,1,-1
4005,case69,-1,external,1,-1
4006,case69,-1,external,1,-1
4007,case69,-1,external,1,-1
4008,case69,-1,external,1,-1
4009,case69,-1,external,1,-1
4010,case69,-1,external,1,-1
4011,case69,-1,external,1,-1
4012,case69,-1,external,1,-1
4013,case69,-1,external,1,-1
4014,case69,-1,external,1,-1
4015,case69,-1,external,1,-1
4016,case69,-1,external,1,-1
4017,case69,-1,external,1,-1
4018,case69,-1,external,1,-1
4019,case69,-1,external,1,-1
4020,case69,-1,external,1,-1
4021,case69,-1,external,1,-1
4022,case69,-1,external,1,-1
4023,case69,-1,external,1,-1
4024,case69,-1,external,1,-1
4025,case69,-1,external,1,-1
4026,case69,-1,external,1,-1
4027,case69,-1,external,1,-1
4028,case69,-1,external,1,-1
4029,case69,-1,external,1,-1
4030,case69,-1,external,1,-1
4031,case69,-1,external,1,-1
4032,case69,-1,external,1,-1
4033,case69,-1,external,1,-1
4034,case69,-1,external,1,-1
4035,case69,-1,external,1,-1
4036,case69,-1,external,1,-1
4037,case69,-1,external,1,-1
4038,case69,-1,external,1,-1
4039,case69,-1,external,1,-1
4040,case69,-1,external,1,-1
4041,case69,-1,external,1,-1
4042,case69,-1,external,1,-1
4043,case69,-1,external,1,-1
4044,case69,-1,external,1,-1
4045,case69,-1,external,1,-1
4046,case69,-1,external,1,-1
4047,case69,-1,external,1,-1
4048,case69,-1,external,1,-1
4049,case69,-1,external,1,-1
4050,case69,-1,external,1,-1
4051,case69,-1,external,1,-1
4052,case69,-1,external,1,-1
4053,case69,-1,external,1,-1
4054,case69,-1,external,1,-1
4055,case69,-1,external,1,-1
4056,case69,-1,external,1,-1
4057,case69,-1,external,1,-1
4058,case69,-1,external,1,-1
4059,case69,-1,external,1,-1
4060,case69,-1,external,1,-1
4061,case69,-1,external,1,-1
4062,case69,-1,external,1,-1
4063,case69,-1,external,1,-1
4064,case69,-1,external,1,-1
4065,case69,-1,external,1,-1
4066,case69,-1,external,1,-1
4067,case69,-1,external,1,-1
4068,case69,-1,external,1,-1
4069,case69,-1,external,1,-1
4070,case69,-1,external,1,-1
4071,case69,-1,external,1,-1
4072,case69,-1,external,1,-1
4073,case69,-1,external,1,-1
4074,case69,-1,external,1,-1
4075,case69,-1,external,1,-1
4076,case69,-1,external,1,-1
4077,case69,-1,external,1,-1
4078,case69,-1,external,1,-1
4079,case69,-1,external,1,-1
4080,case69,-1,external,1,-1
4081,case69,-1,external,1,-1
4082,case69,-1,external,1,-1
4083,case69,-1,external,1,-1
4084,case69,-1,external,1,-1
4085,case69,-1,external,1,-1
4086,case69,-1,external,1,-1
4087,case69,-1,external,1,-1
4088,case69,-1,external,1,-1
4089,case69,-1,external,1,-1
4090,case69,-1,external,1,-1
4091,case69,-1,external,1,-1
4092,case69,-1,external,1,-1
4093,case69,-1,external,1,-1
4094,case69,-1,external,1,-1
4095,case69,-1,external,1,-1
4096,case69,-1,external,1,-1
4097,case69,-1,external,1,-1
4098,case69,-1,external,1,-1
4099,case69,-1,external,1,-1
4100,case69,-1,external,1,-1
4101,case69,-1,external,1,-1
4102,case69,-1,external,1,-1
4103,case69,-1,external,1,-1
4104,case69,-1,external,1,-1
4105,case69,-1,external,1,-1
4106,case69,-1,external,1,-1
4107,case69,-1,external,1,-1
4108,case69,-1,external,1,-1
4109,case69,-1,external,1,-1
4110,case69,-1,external,1,-1
4111,case69,-1,external,1,-1
4112,case69,-1,external,1,-1
4113,case69,-1,external,1,-1
4114,case69,-1,external,1,-1
4115,case69,-1,external,1,-1
4116,case69,-1,external,1,-1
4117,case69,-1,external,1,-1
4118,case69,-1,external,1,-1
4119,case69,-1,external,1,-1
4120,case69,-1,external,1,-1
4121,case69,-1,external,1,-1
4122,case69,-1,external,1,-1
4123,case69,-1,external,1,-1
4124,case69,-1,external,1,-1
4125,case69,-1,external,1,-1
4126,case69,-1,external,1,-1
4127,case69,-1,external,1,-1
4128,case69,-1,external,1,-1
4129,case69,-1,external,1,-1
4130,case69,-1,external,1,-1
4131,case69,-1,external,1,-1
4132,case69,-1,external,1,-1
4133,case69,-1,external,1,-1
4134,case69,-1,external,1,-1
4135,case69,-1,external,1,-1
4136,case69,-1,external,1,-1
4137,case69,-1,external,1,-1
4138,case69,-1,external,1,-1
4139,case69,-1,external,1,-1
4140,case69,-1,external,1,-1
4141,case69,-1,external,1,-1
4142,case69,-1,external,1,-1
4143,case69,-1,external,1,-1
4144,case69,-1,external,1,-1
4145,case69,-1,external,1,-1
4146,case69,-1,external,1,-1
4147,case69,-1,external,1,-1
4148,case69,-1,external,1,-1
4149,case69,-1,external,1,-1
4150,case69,-1,external,1,-1
4151,case69,-1,external,1,-1
4152,case69,-1,external,1,-1
4153,case69,-1,external,1,-1
4154,case69,-1,external,1,-1
4155,case69,-1,external,1,-1
4156,case69,-1,external,1,-1
4157,case69,-1,external,1,-1
4158,case69,-1,external,1,-1
4159,case69,-1,external,1,-1
4160,case69,-1,external,1,-1
4161,case69,-1,external,1,-1
4162,case69,-1,external,1,-1
4163,case69,-1,external,1,-1
4164,case69,-1,external,1,-1
4165,case69,-1,external,1,-1
4166,case69,-1,external,1,-1
4167,case69,-1,external,1,-1
4168,case69,-1,external,1,-1
4169,case69,-1,external,1,-1
4170,case69,-1,external,1,-1
4171,case69,-1,external,1,-1
4172,case69,-1,external,1,-1
4173,case69,-1,external,1,-1
4174,case69,-1,external,1,-1
4175,case69,-1,external,1,-1
4176,case69,-1,external,1,-1
4177,case69,-1,external,1,-1
4178,case69,-1,external,1,-1
4179,case69,-1,external,1,-1
4180,case69,-1,external,1,-1
4181,case69,-1,external,1,-1
4182,case69,-1,external,1,-1
4183,case69,-1,external,1,-1
4184,case69,-1,external,1,-1
4185,case69,-1,external,1,-1
4186,case69,-1,external,1,-1
4187,case69,-1,external,1,-1
4188,case69,-1,external,1,-1
4189,case69,-1,external,1,-1
4190,case69,-1,external,1,-1
4191,case69,-1,external,1,-1
4192,case69,-1,external,1,-1
4193,case69,-1,external,1,-1
4194,case69,-1,external,1,-1
4195,case69,-1,external,1,-1
4196,case69,-1,external,1,-1
